Sample,X,Y,Z
790,0.0063,0.0161,0.9719
791,0.0024,0.0120,0.9780
792,0.0125,0.0059,0.9846
793,0.0156,0.0049,0.9915
794,0.0125,0.0071,0.9905
795,0.0034,0.0044,0.9827
796,0.0110,0.0168,0.9731
797,0.0110,0.0183,0.9768
798,-0.0100,0.0081,0.9790
799,0.0110,0.0049,0.9771
800,0.0149,0.0056,0.9924
801,0.0078,0.0115,0.9934
802,0.0090,0.0061,0.9778
803,0.0142,0.0188,0.9778
804,0.0002,0.0288,0.9846
805,-0.0112,0.0034,0.9709
806,0.0247,0.0127,0.9768
807,0.0098,0.0056,0.9973
808,-0.0059,-0.0037,0.9875
809,0.0051,0.0125,0.9700
810,0.0122,0.0249,0.9797
811,-0.0020,0.0139,0.9788
812,-0.0044,0.0068,0.9712
813,0.0110,0.0134,0.9819
814,0.0125,0.0125,0.9885
815,-0.0002,0.0059,0.9915
816,0.0137,0.0164,0.9790
817,0.0168,0.0173,0.9692
818,-0.0022,0.0225,0.9788
819,0.0027,0.0132,0.9771
820,0.0171,0.0112,0.9797
821,0.0027,-0.0022,0.9878
822,0.0164,0.0142,0.9849
823,0.0244,0.0198,0.9858
824,0.0042,0.0205,0.9749
825,0.0027,0.0107,0.9690
826,0.0173,0.0200,0.9836
827,-0.0059,-0.0005,0.9895
828,0.0198,0.0142,0.9790
829,0.0305,0.0217,0.9875
830,0.0117,0.0103,0.9888
831,-0.0056,0.0127,0.9690
832,0.0176,0.0222,0.9690
833,0.0083,0.0122,0.9875
834,-0.0103,-0.0044,0.9907
835,0.0281,0.0144,0.9751
836,0.0273,0.0110,0.9897
837,-0.0088,-0.0012,0.9956
838,0.0066,0.0212,0.9683
839,0.0227,0.0242,0.9729
840,0.0083,0.0127,0.9927
841,-0.0034,0.0029,0.9817
842,0.0098,0.0098,0.9780
843,0.0205,0.0100,0.9868
844,0.0044,0.0078,0.9897
845,0.0105,0.0076,0.9856
846,0.0212,0.0232,0.9761
847,0.0044,0.0088,0.9778
848,-0.0024,0.0039,0.9917
849,0.0188,0.0159,0.9878
850,0.0164,-0.0115,0.9839
851,0.0034,-0.0034,0.9885
852,-0.0022,0.0159,0.9797
853,0.0015,0.0178,0.9565
854,0.0234,0.0151,0.9778
855,-0.0037,-0.0034,0.9966
856,0.0117,0.0061,0.9856
857,0.0234,0.0095,0.9858
858,-0.0049,0.0103,0.9875
859,-0.0029,0.0195,0.9683
860,0.0146,0.0181,0.9731
861,0.0000,0.0071,0.9868
862,-0.0022,0.0042,0.9875
863,0.0183,0.0071,0.9937
864,0.0149,0.0132,0.9927
865,0.0022,0.0051,0.9778
866,0.0024,0.0112,0.9712
867,0.0010,0.0168,0.9761
868,0.0044,0.0176,0.9829
869,0.0098,0.0146,0.9875
870,0.0046,0.0051,0.9856
871,0.0190,0.0112,0.9858
872,0.0115,0.0195,0.9846
873,0.0044,0.0085,0.9866
874,0.0081,0.0073,0.9778
875,0.0110,0.0120,0.9866
876,0.0012,0.0071,0.9907
877,0.0059,0.0027,0.9797
878,0.0164,0.0115,0.9897
879,0.0012,0.0139,0.9875
880,-0.0110,0.0056,0.9839
881,0.0168,0.0044,0.9729
882,0.0303,0.0076,0.9810
883,-0.0146,0.0022,1.0063
884,-0.0139,0.0142,0.9700
885,0.0334,0.0110,0.9661
886,0.0298,0.0059,1.0034
887,-0.0022,0.0208,0.9963
888,-0.0103,0.0171,0.9536
889,0.0007,0.0120,0.9612
890,0.0305,0.0034,1.0015
891,-0.0088,-0.0056,1.0090
892,0.0056,0.0127,0.9641
893,0.0371,0.0261,0.9722
894,-0.0063,0.0066,0.9954
895,-0.0195,0.0093,0.9741
896,0.0413,0.0188,0.9585
897,0.0151,-0.0044,1.0073
898,-0.0208,-0.0061,1.0051
899,0.0300,0.0225,0.9612
900,0.0308,0.0222,0.9709
901,-0.0242,0.0032,0.9836
902,-0.0051,0.0129,0.9741
903,0.0493,0.0225,0.9807
904,0.0022,-0.0078,1.0007
905,-0.0129,0.0098,0.9878
906,0.0173,0.0173,0.9680
907,0.0195,0.0200,0.9788
908,-0.0083,0.0071,0.9858
909,0.0078,-0.0015,0.9810
910,0.0247,0.0168,0.9839
911,-0.0046,0.0042,0.9885
912,-0.0015,-0.0010,0.9819
913,0.0273,0.0110,0.9768
914,-0.0059,0.0146,0.9915
915,-0.0002,0.0339,0.9771
916,-0.0051,0.0051,0.9768
917,0.0173,-0.0051,0.9858
918,0.0171,0.0103,0.9878
919,-0.0059,0.0044,0.9875
920,0.0095,0.0027,0.9819
921,0.0142,0.0156,0.9749
922,0.0063,0.0198,0.9800
923,-0.0017,0.0083,0.9731
924,-0.0024,0.0068,0.9761
925,0.0173,0.0117,0.9897
926,0.0142,0.0073,1.0034
927,0.0017,0.0049,0.9778
928,0.0127,0.0178,0.9595
929,0.0037,0.0146,0.9807
930,-0.0024,0.0090,0.9875
931,0.0007,0.0132,0.9829
932,0.0212,0.0129,0.9846
933,0.0029,0.0024,0.9924
934,0.0083,0.0120,0.9839
935,0.0112,0.0181,0.9729
936,0.0032,0.0044,0.9771
937,0.0049,0.0046,0.9878
938,0.0137,0.0100,0.9888
939,0.0132,0.0049,0.9780
940,-0.0015,0.0076,0.9827
941,0.0098,0.0134,0.9824
942,0.0129,0.0142,0.9827
943,0.0039,0.0161,0.9778
944,0.0195,0.0188,0.9731
945,0.0125,0.0095,0.9878
946,0.0066,0.0032,0.9849
947,0.0181,0.0161,0.9797
948,0.0212,0.0078,0.9839
949,0.0010,0.0178,0.9875
950,0.0059,0.0203,0.9692
951,0.0115,0.0161,0.9719
952,0.0161,0.0090,0.9856
953,0.0151,0.0085,0.9885
954,0.0046,0.0098,0.9856
955,0.0132,0.0085,0.9768
956,0.0166,0.0186,0.9800
957,0.0203,0.0276,0.9836
958,0.0088,0.0149,0.9758
959,0.0063,0.0081,0.9817
960,0.0288,0.0100,0.9895
961,0.0120,0.0059,0.9927
962,-0.0020,0.0054,0.9827
963,0.0105,0.0205,0.9700
964,-0.0056,0.0127,0.9866
965,-0.0012,-0.0051,0.9866
966,0.0239,0.0107,0.9807
967,0.0061,0.0051,0.9946
968,0.0054,0.0085,0.9856
969,0.0120,0.0129,0.9741
970,0.0027,0.0088,0.9758
971,-0.0017,0.0088,0.9768
972,0.0051,0.0125,0.9836
973,0.0137,0.0071,0.9915
974,0.0024,-0.0027,0.9846
975,0.0076,0.0081,0.9800
976,0.0142,0.0164,0.9768
977,0.0056,0.0088,0.9836
978,0.0017,0.0090,0.9849
979,0.0093,0.0093,0.9807
980,0.0117,0.0059,0.9797
981,-0.0039,0.0034,0.9897
982,0.0105,0.0151,0.9829
983,0.0127,0.0154,0.9771
984,0.0029,0.0090,0.9878
985,-0.0024,0.0098,0.9788
986,0.0066,0.0112,0.9719
987,0.0049,0.0078,0.9905
988,0.0063,0.0103,0.9895
989,0.0073,0.0032,0.9849
990,0.0061,0.0103,0.9741
991,0.0066,0.0164,0.9797
992,0.0051,0.0144,0.9827
993,0.0071,0.0107,0.9788
994,0.0134,0.0134,0.9849
995,0.0083,0.0049,0.9858
996,-0.0029,0.0110,0.9849
997,0.0127,0.0168,0.9758
998,0.0105,0.0132,0.9739
999,0.0002,0.0063,0.9878
Rate 797, overflows 0
